#	X	Y	Z
	-51734422050.099998	-140895124877.000000	607849.677222
	-106938545383.243164	-234698951328.714722	4664977487.316833
	-106973360665.087952	-234682541816.833008	4664122187.016514
	-107008175946.934357	-234666132304.954834	4663266886.716266
	-107042991228.782394	-234649722793.080231	4662411586.416089
	-107077806510.632050	-234633313281.209198	4661556286.115982
	-107112621792.483337	-234616903769.341736	4660700985.815946
	-107147437074.336258	-234600494257.477814	4659845685.515981
	-107182252356.190781	-234584084745.617432	4658990385.216086
	-107217067638.046936	-234567675233.760651	4658135084.916263
	-107251882919.904724	-234551265721.907410	4657279784.616509
	-107286698201.764130	-234534856210.057709	4656424484.316828
	-107321513483.625168	-234518446698.211578	4655569184.017216
	-107356328765.487839	-234502037186.369019	4654713883.717674
	-107391144047.352142	-234485627674.529999	4653858583.418203
	-107425959329.218079	-234469218162.694550	4653003283.118804
	-107460774611.085648	-234452808650.862640	4652147982.819475
	-107495589892.954834	-234436399139.034332	4651292682.520216
	-107530405174.825653	-234419989627.209564	4650437382.221027
	-107565220456.698105	-234403580115.388336	4649582081.921910
	-107600035738.572189	-234387170603.570679	4648726781.622864
	-107634851020.447906	-234370761091.756561	4647871481.323887
	-107669666302.325256	-234354351579.946014	4647016181.024981
	-107704481584.204239	-234337942068.139038	4646160880.726145
	-107739296866.084854	-234321532556.335602	4645305580.427381
	-107774112147.967102	-234305123044.535706	4644450280.128686
	-107808927429.850983	-234288713532.739349	4643594979.830062
	-107843742711.736511	-234272304020.946594	4642739679.531508
	-107878557993.623672	-234255894509.157379	4641884379.233025
	-107913373275.512466	-234239484997.371704	4641029078.934612
	-107948188557.402908	-234223075485.589600	4640173778.636271
	-107983003839.294983	-234206665973.811035	4639318478.337999
	-108017819121.188705	-234190256462.036041	4638463178.039798
	-108052634403.084061	-234173846950.264618	4637607877.741667
	-108087449684.981049	-234157437438.496735	4636752577.443606
	-108122264966.879684	-234141027926.732391	4635897277.145616
	-108157080248.779968	-234124618414.971588	4635041976.847695
	-108191895530.681885	-234108208903.214355	4634186676.549846
	-108226710812.585434	-234091799391.460663	4633331376.252067
	-108261526094.490646	-234075389879.710541	4632476075.954358
	-108296341376.397491	-234058980367.963989	4631620775.656719
	-108331156658.305969	-234042570856.220978	4630765475.359151
	-108365971940.216110	-234026161344.481506	4629910175.061653
	-108400787222.127884	-234009751832.745575	4629054874.764225
	-108435602504.041306	-233993342321.013214	4628199574.466867
	-108470417785.956375	-233976932809.284393	4627344274.169580
	-108505233067.873093	-233960523297.559113	4626488973.872362
	-108540048349.791458	-233944113785.837372	4625633673.575214
	-108574863631.711456	-233927704274.119232	4624778373.278137
	-108609678913.633118	-233911294762.404633	4623923072.981131
	-108644494195.556412	-233894885250.693573	4623067772.684195
	-108679309477.481369	-233878475738.986053	4622212472.387329
	-108714124759.407974	-233862066227.282074	4621357172.090533
	-108748940041.336227	-233845656715.581665	4620501871.793808
	-108783755323.266144	-233829247203.884796	4619646571.497152
	-108818570605.197693	-233812837692.191467	4618791271.200567
	-108853385887.130905	-233796428180.501678	4617935970.904052
	-108888201169.065765	-233780018668.815460	4617080670.607607
	-108923016451.002274	-233763609157.132782	4616225370.311232
	-108957831732.940445	-233747199645.453644	4615370070.014927
	-108992647014.880249	-233730790133.778046	4614514769.718692
	-109027462296.821716	-233714380622.105988	4613659469.422527
	-109062277578.764847	-233697971110.437469	4612804169.126431
	-109097092860.709641	-233681561598.772552	4611948868.830405
	-109131908142.656067	-233665152087.111176	4611093568.534450
	-109166723424.604156	-233648742575.453339	4610238268.238564
	-109201538706.553909	-233632333063.799042	4609382967.942748
	-109236353988.505325	-233615923552.148285	4608527667.647002
	-109271169270.458389	-233599514040.501099	4607672367.351327
	-109305984552.413116	-233583104528.857452	4606817067.055721
	-109340799834.369507	-233566695017.217346	4605961766.760185
	-109375615116.327560	-233550285505.580780	4605106466.464720
	-109410430398.287262	-233533875993.947754	4604251166.169324
	-109445245680.248627	-233517466482.318268	4603395865.873998
	-109480060962.211655	-233501056970.692322	4602540565.578742
	-109514876244.176331	-233484647459.069946	4601685265.283555
	-109549691526.142670	-233468237947.451111	4600829964.988439
	-109584506808.110672	-233451828435.835815	4599974664.693392
	-109619322090.080338	-233435418924.224030	4599119364.398415
	-109654137372.051682	-233419009412.615784	4598264064.103508
	-109688952654.024689	-233402599901.011078	4597408763.808671
	-109723767935.999359	-233386190389.409912	4596553463.513904
	-109758583217.975693	-233369780877.812317	4595698163.219205
	-109793398499.953690	-233353371366.218262	4594842862.924577
	-109828213781.933350	-233336961854.627747	4593987562.630018
	-109863029063.914673	-233320552343.040771	4593132262.335529
	-109897844345.897675	-233304142831.457336	4592276962.041111
	-109932659627.882355	-233287733319.877441	4591421661.746762
	-109967474909.868698	-233271323808.301086	4590566361.452482
	-110002290191.856705	-233254914296.728271	4589711061.158272
	-110037105473.846390	-233238504785.158997	4588855760.864132
	-110071920755.837738	-233222095273.593262	4588000460.570062
	-110106736037.830750	-233205685762.031067	4587145160.276061
	-110141551319.825439	-233189276250.472412	4586289859.982129
	-110176366601.821808	-233172866738.917297	4585434559.688268
	-110211181883.819839	-233156457227.365723	4584579259.394476
	-110245997165.819550	-233140047715.817688	4583723959.100754
	-110280812447.820923	-233123638204.273193	4582868658.807100
	-110315627729.823990	-233107228692.732239	4582013358.513516
	-110350443011.828720	-233090819181.194824	4581158058.220002
	-110385258293.835114	-233074409669.660950	4580302757.926558
	-110420073575.843185	-233058000158.130585	4579447457.633183
	-110454888857.852936	-233041590646.603760	4578592157.339878
	-110489704139.864365	-233025181135.080475	4577736857.046642
	-110524519421.877472	-233008771623.560730	4576881556.753475
	-110559334703.892258	-232992362112.044525	4576026256.460378
	-110594149985.908722	-232975952600.531860	4575170956.167350
	-110628965267.926865	-232959543089.022736	4574315655.874393
	-110663780549.946686	-232943133577.517120	4573460355.581504
	-110698595831.968185	-232926724066.015045	4572605055.288685
	-110733411113.991364	-232910314554.516510	4571749754.995935
	-110768226396.016220	-232893905043.021515	4570894454.703255
	-110803041678.042770	-232877495531.530060	4570039154.410644
	-110837856960.070984	-232861086020.042114	4569183854.118102
	-110872672242.100891	-232844676508.557709	4568328553.825629
	-110907487524.132477	-232828266997.076843	4567473253.533226
	-110942302806.165756	-232811857485.599518	4566617953.240891
	-110977118088.200699	-232795447974.125732	4565762652.948627
	-111011933370.237335	-232779038462.655457	4564907352.656431
	-111046748652.275665	-232762628951.188721	4564052052.364305
	-111081563934.315674	-232746219439.725525	4563196752.072248
	-111116379216.357376	-232729809928.265869	4562341451.780260
	-111151194498.400772	-232713400416.809753	4561486151.488341
	-111186009780.445847	-232696990905.357147	4560630851.196492
	-111220825062.492615	-232680581393.908081	4559775550.904712
	-111255640344.541061	-232664171882.462555	4558920250.613001
	-111290455626.591187	-232647762371.020569	4558064950.321359
	-111325270908.643005	-232631352859.582092	4557209650.029786
	-111360086190.696518	-232614943348.147156	4556354349.738283
	-111394901472.751709	-232598533836.715759	4555499049.446849
	-111429716754.808594	-232582124325.287903	4554643749.155484
	-111464532036.867188	-232565714813.863556	4553788448.864188
	-111499347318.927475	-232549305302.442749	4552933148.572962
	-111534162600.989456	-232532895791.025482	4552077848.281804
	-111568977883.053116	-232516486279.611694	4551222547.990716
	-111603793165.118469	-232500076768.201447	4550367247.699697
	-111638608447.185516	-232483667256.794739	4549511947.408747
	-111673423729.254257	-232467257745.391541	4548656647.117866
	-111708239011.324707	-232450848233.991882	4547801346.827053
	-111743054293.396851	-232434438722.595764	4546946046.536309
	-111777869575.470688	-232418029211.203186	4546090746.245635
	-111812684857.546219	-232401619699.814117	4545235445.955029
	-111847500139.623428	-232385210188.428589	4544380145.664494
	-111882315421.702347	-232368800677.046600	4543524845.374026
	-111917130703.782959	-232352391165.668121	4542669545.083629
	-111951945985.865265	-232335981654.293152	4541814244.793299
	-111986761267.949280	-232319572142.921722	4540958944.503038
	-112021576550.034988	-232303162631.553802	4540103644.212847
	-112056391832.122391	-232286753120.189423	4539248343.922724
	-112091207114.211502	-232270343608.828552	4538393043.632670
	-112126022396.302322	-232253934097.471222	4537537743.342685
	-112160837678.394852	-232237524586.117432	4536682443.052769
	-112195652960.489075	-232221115074.767120	4535827142.762921
	-112230468242.585007	-232204705563.420349	4534971842.473144
	-112265283524.682632	-232188296052.077118	4534116542.183434
	-112300098806.781967	-232171886540.737396	4533261241.893792
	-112334914088.882996	-232155477029.401215	4532405941.604220
	-112369729370.985733	-232139067518.068542	4531550641.314717
	-112404544653.090179	-232122658006.739380	4530695341.025282
	-112439359935.196335	-232106248495.413757	4529840040.735916
	-112474175217.304199	-232089838984.091644	4528984740.446619
	-112508990499.413757	-232073429472.773071	4528129440.157392
	-112543805781.525040	-232057019961.458008	4527274139.868232
	-112578621063.638016	-232040610450.146484	4526418839.579141
	-112613436345.752701	-232024200938.838470	4525563539.290119
	-112648251627.869095	-232007791427.533966	4524708239.001165
	-112683066909.987213	-231991381916.233002	4523852938.712280
	-112717882192.107025	-231974972404.935547	4522997638.423465
	-112752697474.228546	-231958562893.641632	4522142338.134717
	-112787512756.351791	-231942153382.351196	4521287037.846038
	-112822328038.476746	-231925743871.064301	4520431737.557427
	-112857143320.603394	-231909334359.780914	4519576437.268886
	-112891958602.731766	-231892924848.501068	4518721136.980412
	-112926773884.861847	-231876515337.224701	4517865836.692007
	-112961589166.993652	-231860105825.951874	4517010536.403671
	-112996404449.127167	-231843696314.682556	4516155236.115404
	-113031219731.262405	-231827286803.416779	4515299935.827205
	-113066035013.399353	-231810877292.154510	4514444635.539074
	-113100850295.538025	-231794467780.895752	4513589335.251012
	-113135665577.678406	-231778058269.640503	4512734034.963018
	-113170480859.820511	-231761648758.388794	4511878734.675093
	-113205296141.964325	-231745239247.140564	4511023434.387236
	-113240111424.109863	-231728829735.895874	4510168134.099447
	-113274926706.257111	-231712420224.654694	4509312833.811728
	-113309741988.406082	-231696010713.417053	4508457533.524076
	-113344557270.556778	-231679601202.182892	4507602233.236493
	-113379372552.709183	-231663191690.952271	4506746932.948978
	-113414187834.863312	-231646782179.725159	4505891632.661531
	-113449003117.019150	-231630372668.501587	4505036332.374154
	-113483818399.176712	-231613963157.281494	4504181032.086844
	-113518633681.335999	-231597553646.064941	4503325731.799603
	-113553448963.497009	-231581144134.851898	4502470431.512430
	-113588264245.659744	-231564734623.642334	4501615131.225326
	-113623079527.824203	-231548325112.436310	4500759830.938290
	-113657894809.990387	-231531915601.233795	4499904530.651321
	-113692710092.158295	-231515506090.034790	4499049230.364422
	-113727525374.327927	-231499096578.839294	4498193930.077590
	-113762340656.499283	-231482687067.647339	4497338629.790827
	-113797155938.672379	-231466277556.458862	4496483329.504131
	-113831971220.847198	-231449868045.273895	4495628029.217505
	-113866786503.023727	-231433458534.092468	4494772728.930945
	-113901601785.201996	-231417049022.914520	4493917428.644454
	-113936417067.381989	-231400639511.740112	4493062128.358032
	-113971232349.563705	-231384230000.569214	4492206828.071678
	-114006047631.747162	-231367820489.401794	4491351527.785393
	-114040862913.932343	-231351410978.237915	4490496227.499175
	-114075678196.119263	-231335001467.077545	4489640927.213025
	-114110493478.307907	-231318591955.920654	4488785626.926944
	-114145308760.498291	-231302182444.767303	4487930326.640930
	-114180124042.690384	-231285772933.617462	4487075026.354984
	-114214939324.884216	-231269363422.471100	4486219726.069107
	-114249754607.079773	-231252953911.328278	4485364425.783298
	-114284569889.277069	-231236544400.188934	4484509125.497556
	-114319385171.476105	-231220134889.053101	4483653825.211883
	-114354200453.676880	-231203725377.920807	4482798524.926277
	-114389015735.879395	-231187315866.791992	4481943224.640739
	-114423831018.083633	-231170906355.666687	4481087924.355269
	-114458646300.289612	-231154496844.544891	4480232624.069868
	-114493461582.497330	-231138087333.426605	4479377323.784534
	-114528276864.706787	-231121677822.311829	4478522023.499269
	-114563092146.917969	-231105268311.200562	4477666723.214070
	-114597907429.130890	-231088858800.092804	4476811422.928941
	-114632722711.345551	-231072449288.988525	4475956122.643879
	-114667537993.561966	-231056039777.887756	4475100822.358885
	-114702353275.780106	-231039630266.790527	4474245522.073958
	-114737168557.999985	-231023220755.696777	4473390221.789101
	-114771983840.221603	-231006811244.606537	4472534921.504311
	-114806799122.444962	-230990401733.519775	4471679621.219588
	-114841614404.670074	-230973992222.436554	4470824320.934934
	-114876429686.896927	-230957582711.356812	4469969020.650347
	-114911244969.125519	-230941173200.280579	4469113720.365828
	-114946060251.355850	-230924763689.207825	4468258420.081377
	-114980875533.587921	-230908354178.138611	4467403119.796993
	-115015690815.821732	-230891944667.072876	4466547819.512677
	-115050506098.057297	-230875535156.010651	4465692519.228429
	-115085321380.294601	-230859125644.951904	4464837218.944248
	-115120136662.533646	-230842716133.896698	4463981918.660135
	-115154951944.774445	-230826306622.844971	4463126618.376090
	-115189767227.016998	-230809897111.796753	4462271318.092113
	-115224582509.261292	-230793487600.752014	4461416017.808205
	-115259397791.507339	-230777078089.710785	4460560717.524363
	-115294213073.755127	-230760668578.673065	4459705417.240588
	-115329028356.004669	-230744259067.638855	4458850116.956882
	-115363843638.255951	-230727849556.608124	4457994816.673243
	-115398658920.508987	-230711440045.580902	4457139516.389671
	-115433474202.763763	-230695030534.557159	4456284216.106168
	-115468289485.020309	-230678621023.536926	4455428915.822731
	-115503104767.278595	-230662211512.520203	4454573615.539362
	-115537920049.538635	-230645802001.506989	4453718315.256061
	-115572735331.800415	-230629392490.497253	4452863014.972827
	-115607550614.063965	-230612982979.491028	4452007714.689661
	-115642365896.329269	-230596573468.488281	4451152414.406562
	-115677181178.596313	-230580163957.489044	4450297114.123530
	-115711996460.865128	-230563754446.493286	4449441813.840567
	-115746811743.135696	-230547344935.501068	4448586513.557671
	-115781627025.408005	-230530935424.512329	4447731213.274841
	-115816442307.682083	-230514525913.527069	4446875912.992080
	-115851257589.957916	-230498116402.545319	4446020612.709386
	-115886072872.235504	-230481706891.567047	4445165312.426760
	-115920888154.514847	-230465297380.592285	4444310012.144200
	-115955703436.795944	-230448887869.621002	4443454711.861709
	-115990518719.078796	-230432478358.653229	4442599411.579285
	-116025334001.363403	-230416068847.688934	4441744111.296928
	-116060149283.649780	-230399659336.728119	4440888811.014639
	-116094964565.937927	-230383249825.770813	4440033510.732416
	-116129779848.227829	-230366840314.816986	4439178210.450261
	-116164595130.519485	-230350430803.866699	4438322910.168173
	-116199410412.812897	-230334021292.919891	4437467609.886152
	-116234225695.108078	-230317611781.976562	4436612309.604199
	-116269040977.405029	-230301202271.036743	4435757009.322313
	-116303856259.703735	-230284792760.100403	4434901709.040495
	-116338671542.004211	-230268383249.167542	4434046408.758744
	-116373486824.306458	-230251973738.238190	4433191108.477059
	-116408302106.610458	-230235564227.312317	4432335808.195442
	-116443117388.916229	-230219154716.389923	4431480507.913893
	-116477932671.223755	-230202745205.471039	4430625207.632410
	-116512747953.533035	-230186335694.555634	4429769907.350995
	-116547563235.844086	-230169926183.643738	4428914607.069646
	-116582378518.156906	-230153516672.735321	4428059306.788364
	-116617193800.471497	-230137107161.830383	4427204006.507151
	-116652009082.787872	-230120697650.928955	4426348706.226004
	-116686824365.106003	-230104288140.031006	4425493405.944924
	-116721639647.425903	-230087878629.136536	4424638105.663911
	-116756454929.747574	-230071469118.245544	4423782805.382965
	-116791270212.071014	-230055059607.358063	4422927505.102087
	-116826085494.396225	-230038650096.474060	4422072204.821276
	-116860900776.723206	-230022240585.593536	4421216904.540531
	-116895716059.051956	-230005831074.716522	4420361604.259853
	-116930531341.382477	-229989421563.842957	4419506303.979243
	-116965346623.714767	-229973012052.972870	4418651003.698699
	-117000161906.048843	-229956602542.106293	4417795703.418222
	-117034977188.384689	-229940193031.243195	4416940403.137813
	-117069792470.722305	-229923783520.383575	4416085102.857470
	-117104607753.061691	-229907374009.527435	4415229802.577193
	-117139423035.402847	-229890964498.674805	4414374502.296985
	-117174238317.745789	-229874554987.825653	4413519202.016842
	-117209053600.090500	-229858145476.979980	4412663901.736767
	-117243868882.436996	-229841735966.137787	4411808601.456758
	-117278684164.785278	-229825326455.299103	4410953301.176817
	-117313499447.135330	-229808916944.463867	4410098000.896942
	-117348314729.487152	-229792507433.632111	4409242700.617135
	-117383130011.840759	-229776097922.803833	4408387400.337394
	-117417945294.196152	-229759688411.979065	4407532100.057720
	-117452760576.553314	-229743278901.157776	4406676799.778112
	-117487575858.912262	-229726869390.339966	4405821499.498572
	-117522391141.272980	-229710459879.525635	4404966199.219098
	-117557206423.635498	-229694050368.714813	4404110898.939691
	-117592021705.999786	-229677640857.907440	4403255598.660351
	-117626836988.365845	-229661231347.103546	4402400298.381077
	-117661652270.733704	-229644821836.303131	4401544998.101871
	-117696467553.103333	-229628412325.506195	4400689697.822730
	-117731282835.474747	-229612002814.712769	4399834397.543656
	-117766098117.847946	-229595593303.922791	4398979097.264649
	-117800913400.222931	-229579183793.136292	4398123796.985709
	-117835728682.599701	-229562774282.353271	4397268496.706836
	-117870543964.978256	-229546364771.573730	4396413196.428029
	-117905359247.358597	-229529955260.797668	4395557896.149288
	-117940174529.740723	-229513545750.025085	4394702595.870615
	-117974989812.124649	-229497136239.255981	4393847295.592008
